,0,1
4243,-1,@United yall tried it with this little bitty plane flying out of boston!! I hate little planes!!!
5496,-1,@SouthwestAir it says I can't because my flight is in progress.
9389,-1,@USAirways I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.
5633,0,@SouthwestAir how oh how do we get tickets! ?!
7658,-1,@JetBlue Highlight of my travel is 3 hour delay and de-icing twice. Now sitting in bumper to bumper traffic in taxi to finally get home. ð
1449,-1,"@united bull crap.  I spent $600 on a recent trip.  That's not small change. I got 10,000 AA miles.  Would have only been 6600 UA"
9978,-1,".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful"
849,-1,@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?
8884,1,@JetBlue Great thanks
5039,-1,@SouthwestAir while you clearly didn't care about our troubles yday thought I'd share bags took &gt;90min and came back absolutely drenched..
9654,-1,@USAirways and despite the fact I see you answering all these people on twitter with mundane qs you refuse to answer me!
2807,0,"@united uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv"
10463,-1,@USAirways but only for certain flights from CLT-NYC. The notion that you can't rebook customers for 48 hours is absurd.
472,0,.@VirginAmerica I heard he has a virgin mobile hotspot ;)
10699,0,@USAirways I have corporate-paid travel in April. Is it possible to purchase an upgrade to first class now?
14355,-1,@AmericanAir I need to change a ticket and my res can't be changed online.  I also can't get a call through due to high volume--can u help?
1070,-1,"@united done. Want me to send a screen shot of the second call, which is now at over 45 minutes?"
3935,0,"@united Thanks. UA1121, DEN, 40 min on tarmac."
8401,1,@JetBlue just mine sadly.. But yea the fly fi is awesome
7137,-1,â@JetBlue: Our fleet's on fleek. http://t.co/yZH4ZRQM0iâ really JetBlue? #fleek?!!! ððð hell no... Yall petty
4043,-1,@united is amazing how hard is to talk with customer service! !!
7923,1,@JetBlue thanks for letting us know. Hoping for no more delays!
8069,0,@JetBlue's CEO battles to appease passengers and Wall Street - Lake Wylie #Pilot http://t.co/jgor0vdI3S
12920,-1,"@AmericanAir I've been trying to get through to reservations since yesterday to make a change to a reservation hold, when will it be up?"
7540,-1,@JetBlue Thanks for the THIRD gate change http://t.co/UfBdr5AxeO
9182,-1,@USAirways flight from Bhm delayed 5hrs! Connect flgt left us in clt at a motel
12557,-1,@AmericanAir please allow me to speak with someone. A dialogue would solve this issue better and faster than emailing.
4536,1,@SouthwestAir thanks!
10154,-1,@USAirways you keep suggesting people call 800-428-4322 but we just end up on hold for hours. You seriously don't have a better method?!
6474,1,@SouthwestAir Awesome - thanks!
11562,-1,"@USAirways after last night in Charlotte NC I'm seriously debating never flying you again. 50 minute on the Tarmac, connection leaves."
8183,-1,@JetBlue #669 stewardesses can't work w/o a galley light! Back to NYC to change a light. #fromthefrontseat #jetblueBlues @anku @yaffasolin
9491,-1,@USAirways how do you get your aa frequent flyer number to appear in a USAir reservation?? Frustrating
11187,-1,@USAirways any updates on flight 1917 from Philly to LA?  Been sitting at gate for close to 2 hours
8452,0,@JetBlue I cri
1967,-1,@united now there is no one to operate the ramp to let us out of the plane in IAH...wow..just wow
1750,-1,@United You were doing so well until the PHL-SFO flight yesterday. Major miss. Unfriendly Premier cabin crew. Baggage cluster at SFO.
12162,0,@AmericanAir I thought all those planes were retired? #MD80
2236,-1,@united Nope! I'm on UA 174 that was supposed to leave at 6:47 but are still at the gate. Apparently we are about to pull back and de-ice.
2631,1,@united kept me watching the safety video for the first time in forever. Nice job ð.
12774,0,@AmericanAir can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in
7026,1,@JetBlue shows us their sense of humor with these tongue-in-cheek flight etiquette videos: http://t.co/GGuAA1JvDF
4871,0,@SouthwestAir companion pass please!
8491,-1,@JetBlue third JetBlue flight in less than a week. All Late Flight not for weather.  Reliability going downhill.
8192,1,"@JetBlue, was far less painful than what was coming from Avis.  ð"
4651,1,@SouthwestAir Awesome staff at the  check in desk! They had a paper airplane race for a SW gift card to keep ppl entertained during delays
13781,-1,"@AmericanAir our ft 1261 TUS/DFW (w/cx to LGA) tomorrow Cancelled Flighted,  4 hrs so far waiting for call back. What should we do? Need to get to nyc"
668,-1,@united 1k and had problem getting out of FLL to IAH  sent DM to you about making my connection  please let me know
9455,-1,@USAirways don't worry. Used own initiative and arriving much earlier than you planned for me
2185,-1,@united please fire the captain of flight 6232 today. He single handedly ruined every passengers day by being a piece of shit. #unitedsucks
10366,-1,@USAirways pullin some sh** delaying flights again... Smh @OBJ_3 http://t.co/Av2rfFHMcV
8890,-1,@JetBlue Is there something going on with your alerts? Flight's been delayed several times for my parents and i'm not receiving any alerts.
7336,-1,@JetBlue flight 98 DEN to JFK already 2hrs delayed. Any idea how that might change again due to weather forecast etc?
12356,-1,@AmericanAir how do you NOT do maintenance on #MD80 while it sits for two days? Frozen lines found after its boarded? Come on! #faail #mci
14536,-1,"@AmericanAir @russelneiss No, American. This is simple. How about YOU call HER back with the info for her new flight. Basic customer service"
1695,-1,@united is by far THE WORST airline I've ever had the misfortune of flying with in all the 44 countries I've flown to!!! It's outrageous!
10823,-1,"@USAirways see? No response? Obviously you think this ""service"" is acceptable. #customerservicefail"
3724,-1,@united - my son left his tablet on plane.  Am out of country and can not call easily.  Is there an email to contact?
6349,1,@SouthwestAir for the win as always- saved my day and got me on a direct to Orlando. ððð
7171,1,@JetBlue Definitely! Lots of announcements and the app is great.
67,-1,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?"
3643,0,@united hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?
14124,-1,@AmericanAir flight 3056 still sitting at DFW waiting for baggage to be loaded
12512,-1,@AmericanAir worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation
3444,-1,"@united That doesnât make any sense. Iâve been 1K for over 5 years, and youâre making it harder to keep me loyal."
367,-1,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.
7612,-1,@JetBlue ..... No crew at our gate.
8369,-1,@JetBlue please get service started at @triflight and offer good routes lile florida upstate ny vegas etc
6147,-1,"@SouthwestAir @LeeAnnHealey I was all, yeah sale fares! I got places to fly! Oh damn, right, I live where SWA doesn't fly. #why"
502,1,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.
2298,-1,@united rep wouldn't rebook. This is such a waste of time and poor communication
7338,-1,@JetBlue your crew didn't say it was about safety. If they say that I was glad to stay ... Check the information you give to the costumers
9243,-1,@USAirways is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom? I was shocked listening
1010,-1,@united Does customer care have email or a phone rep that I can speak with? We had so many issues they can't be placed in 2000 characters?
1927,-1,@united I have been given a connection with 2 overnight layovers. No vouchers. Last connection not even confirmed.
7668,-1,@JetBlue you have to service your remote controllers on my flight I watched equalizer (movie) THREE times because my remote was stuck
959,0,@united thank you for the quick response but I cannot dm you until you follow me as well
9893,-1,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money"
6424,0,"@SouthwestAir @travelportland welcome to Portland. Sun, Mt hood and Southwest. http://t.co/y3SAHVX3Zk"
14020,0,@AmericanAir I just DMed you
8309,0,"@JetBlue as requested, here's selfie somewhere over the Rocky's. #milehighselfieclub http://t.co/A1ChOxKPJp"
12216,-1,"@AmericanAir if my flight gets Cancelled Flightled i should be able to reschedule to any date i want, not the next day or 2 days after"
13454,-1,"@AmericanAir @MallowFairy And how many times, exactly, should we call and leave our number for a call back? Because that hasn't worked."
13953,-1,"@AmericanAir my wife's flight is Cancelled Flightled, told to call. No one answers. How do we book a flight? Help us please"
14434,-1,@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.
12106,-1,@AmericanAir âInconvenientâ is such a convenient word.
339,0,@VirginAmerica is my new go to airline
6964,0,â@JetBlue: Our fleet's on fleek. http://t.co/5KshTUe6Q0â ð
2896,1,Thank you @united for your prompt assistance.
5425,-1,@SouthwestAir rocks - @AmericanAir horror
9382,-1,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.
9871,-1,"@USAirways told me I deserved to be delayed because I booked the last flight and then I hear ""the only inconvience is missing your flight"""
7225,-1,@JetBlue I don't want JetBlue +TV. I want JetBlue +WIFI :(((
7402,0,@JetBlue flight 1025 JFK to TPA 8:05am on Saturday! One way ticket!
12755,-1,@AmericanAir ok makes no sense tho Since you'll give me a free upgrade to first.
14576,-1,@AmericanAir But Eagle is always Late Flight
885,1,Yes!! Thanks so much!!! ðâ@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EYâ
3327,0,@united i would like to know if its possiable to checkin online or must it be done at Schiphol?
2568,0,@united @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.
12537,-1,@AmericanAir what kind if airlines do you guys run? The people that got in line first received hotel vouchers? Terrible customer service!
6455,0,@SouthwestAir Flight 3111 (N614SW) departs @MCO enroute to Indianapolis International Airport http://t.co/qefKFWZo7d
9353,1,@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...
1866,0,@united pls follow for DM
2255,-1,Reply to @united - Doesn't do any good to check outlets preflight when moved to different equipment after boarding due to malfunction.
86,0,@VirginAmerica Can't bring up my reservation online using Flight Booking Problems code
555,-1,@united then why have I not received my call back its been 3 days...it's an infant car seat how am I supposed to go anywhere with my child
2930,-1,@united @44Stocker my wife Sarah stocker did also called but could not connect me to customer service
4073,-1,@united if your air traffic crew could get their shit together no one would notice the rudeness of the ground staff
6294,0,@SouthwestAir Sorry! Thought I did. It's done now.
7145,0,@JetBlue woof.
13636,-1,"@AmericanAir my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)"
8548,-1,@JetBlue PR-friendly tweets don't help drive accountability. Hope Mr. Hayes takes note.
2934,-1,@united that may be true however after 4 weeks matter is still unresolved and I can not get through to a supervisor or manager to help
2415,1,@united They finally gave in a let him on. After they threatened to send him back to Vegas on coach. Thnx.
6802,1,"â@JetBlue: @Ruth_Slobodin Why not? We'd sure love to see you, Ruth! #JustDoIt #YouKnowYouWantTo ;)â you know me too well ð"
5499,-1,@SouthwestAir is that the same reliable system couldn't find my info and then said it refund my credit card ?
13650,-1,"@AmericanAir yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that..."
719,0,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx
5018,0,@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is it overbooked? Really don't want to be bumped!
4167,-1,@united Flt 4487 is having some MAJOR delays bc ground crew was so SLOW. The flight crew has been terrific. Been 2 hours on the ground..ð¡...
8007,1,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!
2691,-1,@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..
6116,-1,@SouthwestAir I receive bad customer service and ended up spending several hundred dollars to accommodate my family during each cxl flight
7344,-1,@JetBlue that is a stock response. Delays not as frustrating as poor cust serv &amp; being told by 3 ppl to wait &amp; they'd come back but did not.
10770,-1,@USAirways flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.
2604,-1,@united lax29108m make it happen please else on a cruise with no luggage tomorrow
11767,-1,@USAirways flight 1808 is not leaving at 2:45 because we haven't even begun to board yet. Please update your website ASAP
11266,0,@USAirways any plans to support #ApplePay on board? I have the USAirways MC and it would be nice to still use it if I forget the card.
7126,-1,â@JetBlue: Our fleet's on fleek. http://t.co/tLGoihqkvSâ ð make it stop.
12243,-1,@AmericanAir Please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?
11792,-1,@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done
6723,1,"@SouthwestAir Beautiful, thanks a ton!"
8426,0,@JetBlue any concern about Cancelled Flightled flights due to the cold weather in NJ Saturday am? Do you Cancelled Flight at 0 degrees?
12046,-1,"@AmericanAir sorry so Late Flight, responded to your DM."
2957,-1,@united or I'm sure her business will go else where for airline travel. Her name is Kathryn Sotelo
9062,-1,"@USAirways I've been on hold to rebook a Cancelled Flighted flight for over two hours. I know weather has a huge impact, but you should anticipate."
3423,-1,@united Flight delayed 40 minutes in ORD because plane didnât have all the food. That should be fixed in the future. Itâs a dumb delay.
444,-1,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time."
10515,-1,@USAirways -beg to differ. 4 things booked wrong and still not fixed. Get your act together! #USAirSucks
12909,-1,@AmericanAir bad weather happens but lack of preparation is inexcusable. Depending on good weather is not a good business model.
3039,-1,"@united flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!"
7733,-1,@JetBlue didn't find them unfortunately :( but he was very helpful and took down my info incase they do get found
6000,-1,@SouthwestAir I paid for inflight wifi only for it not to work. Download speed was 0.21mbps &amp; I ended up watching the free TV instead.
2424,-1,@united Friend at O'Hare and can't get on flight bc they say no proof he bought 1st class tkt. He has boarding pass.
1831,-1,@united cannot direct message you you do not follow us. I want my luggage.  Please hep
9755,1,@USAirways the entire flight crew on flight 738 from BOS to PHL is doing a wonderful job and making this experience not totally suck. ð
14407,-1,"@AmericanAir...still waiting for a call back....attempt #9 and hour #13...can't put a hold on an online tix, we are within seven day window."
8564,0,@JetBlue do you have mint service from NYC to San Diego?
5476,1,"@SouthwestAir Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, I still prefer Southwest. ð"
3463,0,"@united @AmericanAir THIS IS THE  YEAR FOR VAN GOGH FANS TO VISIT EUROPE
http://t.co/e1EOfthgAJ"
761,-1,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!"
6388,1,"@SouthwestAir big thanks to your team. family emerg, same day ticket, experience was excellent. 1st time flying with yall, not my last!"
3829,1,"@united thank you. There was one here a few months ago, but none now. Weird you don't have a club in one of the busiest airports in the US."
6362,0,@HillAConlin @SouthwestAir hi! get a solar charger from Amazon! Game changer to plug usb into charge. :)
9373,-1,@USAirways cust svc just let it slip that previous cust svc lied to me about supervisors &amp; corporate ph#. $200 to change a $130 tix? No thx.
13415,0,@AmericanAir - trying to track down backs for two of my attendees #help
4858,0,@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!
2496,0,@united my dad booked through orbitz and due to weather he can't make it to the airport. Can you help him?
13753,-1,@AmericanAir Get a new crystal ball. Cancelled Flight flights before weather hits to rebook me on flight during? Looking like 2 nights hotel on me.
9902,-1,@USAirways I do but the real ? Is why your staff can behave offensively. Flight 699. Please look into it. Message me if you want particulars
2562,-1,"@united UA 1706 delayed again - I get charged $600 if Late Flight by you - you say ""oh well"""
3344,-1,@united thats because you didnt read my entire tweet. Wife's 12pm flight is now delayed to 6:30.  Thats 3 6+ hour flight delays in 2 weeks
5075,-1,@SouthwestAir we are having a real issue trying to get thru to you.  On hold for 2 hours &amp; got disconnected!  Please help!
10052,-1,@USAirways No thank you. @AmericanAir was responsive &amp; I found alternate travel home.
13797,0,@AmericanAir flight number #2386
14530,1,"@AmericanAir thanks for forcing me to check -in my carry - on luggage. That is exactly why I spent extra money on ""travel size"" toiletries"
12150,0,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.
8205,-1,@JetBlue after 40 mins they tell us they can't check temperature for at least 2 more hours. So it's back to the gate to wait. #mosiacfail
7306,-1,"@JetBlue the amount of money I spent on hotels for a WEEK bc of flight Cancelled Flightlation, another flight doesn't make up for the money lost."
2162,0,@united is flight number 1142 Denver to Las Vegas 1125 on Sunday feb 22 Cancelled Flighted ?
9598,0,"@USAirways  I just reserved a flight with my companion certificate, where do I mail the certificate for verification???? THX!!!"
9525,-1,@USAirways congrats on treating your customers the worst way possible. I know plenty of other ppl who have had horrible experience w you too
14129,-1,@AmericanAir finally about to take off! Thanks for the customer service by the g8 reps @ c17 @ CTL. Any idea what caused the system failure?
11686,-1,"@USAirways And really, it's a middle initial versus middle name. All else the same. Not spending my time on your computer issues."
13078,-1,@AmericanAir 4 open kiosks for priority with no line and only 4 open for main check in for ~80-100 ppl
13661,-1,@AmericanAir flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel
958,-1,"@united rarely ceases to amaze...for the worse.  i hope this is the last time i ""have"" to fly with you."
6540,0,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com
9007,-1,"@USAirways after being assured by the pleasant woman at gate B11 in Albany, NY that life's not perfect, I'd heard enough."
5312,-1,@SouthwestAir Bad enough that there is no seat assigned he's  seating at an exit seat and a male flight attendant removes him from there
12132,-1,@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-
4363,-1,@SouthwestAir thx but I'll be expecting a credit for this leg.
12523,-1,"@AmericanAir after losing my bags for 4 days&amp;charging me $475 to""arrange pick up""in argentina,claiming tollfree: won't reimburse me. Help!"
10679,-1,@USAirways How dirty does the damn plane have to be to take an hour to get the plane cleaned??? Refund me my milesð¡. #wasteoftime #theworst
8559,-1,@JetBlue keeps asking me to enter a valid email address. My info is saved and has worked hundreds of times before
4183,-1,"@united flight 86 LAX-IAD, back rows NOT CLEANED prior to boarding. How gross is that to find used tissues in your seat?  Please."
961,0,"@united I need the phone number to baggage claim in LAX, my mom left her phone and someone called saying they would put it there but on"
949,0,@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.
6295,-1,@SouthwestAir No I have not.
2373,-1,@united You really should clean the food and coffee stains off of the area around the seats when new passengers come aboard. Gross!
13562,-1,"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday."
13263,-1,"@AmericanAir SJC-&gt;LAX. After the fourth time, I gave up!"
9424,-1,"@USAirways can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back"
13715,-1,"@AmericanAir flight from PHL to Austin Cancelled Flighted, headed to Houston, delayed, now have to pay to rent a car and drive 3 hrs to Austin"
12663,0,@AmericanAir yes....twice...for two different flights and occasions
8553,1,@JetBlue just DMed. thanks so much for addressing this so quickly.
12006,-1,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican
1391,-1,"@united Actually, the flight was just Cancelled Flightled! http://t.co/Qf0Oc2HqeZ"
9224,-1,@USAirways I've been on hold for over an hour.  Not doing so well in the customer service department.  #weak
11101,-1,@USAirways how are you guys losing luggage when it was suppose to be on the same flight I was on. Highly disappointed no meds no clothes :(
4672,-1,@SouthwestAir hooking us up and getting us to Tampa after our flight was Cancelled Flightled this morning #grateful #businesstrip
8108,-1,"@JetBlue appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling."
5602,0,@SouthwestAir IM NOT THO ð­ð­ððððððð
5996,1,@SouthwestAir listening center is open seating just like on their planes. #RaganDisney
8880,0,"@JetBlue do they have to depart from Washington, D.C.??"
12336,-1,@AmericanAir watch out if you are a parent...they break stroller &amp; tell you look at the fine print
4883,0,@SouthwestAir is service to Aruba being permanently discontinued in August?
11679,-1,"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!"
10837,1,"@USAirways Welcome to North Texas US Air / American Air employees. 
Housing and Education are great opportunities in The GR8 State Of Texas"
1050,-1,"@united really? 3 hr delay, 4 gate changes, &amp; you boarded us, sent us back up, &amp; boarded us again.  Won't change our flight. Can we go now?"
6569,1,@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.
3099,-1,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in Late Flight. :("
10209,-1,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?
11175,-1,"@USAirways I've been on a music hold for over a hour trying to get my AAdvantage membership merged, can someone please call me ASAP?"
4522,1,@SouthwestAir ððð on that Late Flightst ad. Makes me happy to be flying you in a few days. #BETHonors
1448,1,@united will do. Thanks for the help. Cheers
446,-1,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?"
1245,0,@united I DM'd child's birthdate and full name.
3857,0,@united to start 3xweekly #B737-900 flights from #NewOrleans to #Cancun on between 9MAY-5SEP #avgeek
9620,-1,"@USAirways as the employee responsible for social media content, yes u probably do care however the actions from last night say otherwise"
12410,-1,@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people
4781,-1,"@SouthwestAir thank you for Cancelled Flighting my flight, last minute of course, to #GIS2015. I'm now missing one full day of my trip thanks to this!"
8931,0,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/frrfxCCw7Z http://t.co/nKlW9SsVRQ
3110,-1,"There were plenty of empty seats in coach ""@united: Your dissatisfaction is understood. Crew members traveling for duty are pre-booked on f"""
5556,-1,@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.
14056,-1,"@AmericanAir whenever I cheat on you it goes horribly wrong! I promise, I won't stray anymore. I'm talking about you @Delta!"
61,-1,@VirginAmerica I called a 3-4 weeks ago about adding 3 flights from 2014 to my Elevate...they still haven't shown up...help!
3246,-1,â@united: @RobCNYC See information on our boarding process: http://t.co/gBIw9ugFNm ^KPâ. I get group 1&amp;2. Just no reason on 3/5.
13069,-1,@AmericanAir hour and a half after landing bags are finally trickling off. http://t.co/4KbTzVjU3b
4501,-1,"@SouthwestAir customer service at FLL, BWI,and PIT have been terrible.no one knows where his bags are.his is on a job with no clothes &amp; gear"
4974,1,@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass
9347,-1,@USAirways I will never fly @USAirways again
14225,-1,"@AmericanAir AA agent said I repeated myself when I was explaining. I told him ""I understand English."" His reply?""Our conversation is over."""
12623,-1,"@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy"
406,1,@VirginAmerica great. Well deserved.
11845,1,@USAirways thanks
3827,0,@united this is me and my partners first trip to #NYC I bought the tickets at the same time Please seat us next to each other ConF# ILC0HP
12199,1,@AmericanAir I can hardly believe it! Bundle up and stay warm! ð
12378,-1,@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.
14028,-1,"@americanair seriously, pls pls bring more people up to help us! There are still flights to ORD frm DFW and I want in http://t.co/o3CjsVSsqF"
14231,-1,@AmericanAir - AA1344 Cancelled Flighted on 2.23 - rebooked on us air 623/544 on 2.24. Has to be a nonstop on 2.24 for us (2)?
11352,-1,"@usairways. Seriously, attendants go AWOL for 60 mins.   Now flight further delayed.   Don't lite a match either http://t.co/mT8sPlm02v"
5757,-1,"@SouthwestAir Promotion also said two free round trip flights. Nope, had to pay $200 extra for chi to Vegas. Bait&amp;switch."
11512,-1,@USAirways has an SPF record error that is causing e-mail from noreply@usairwaysmobile.com to go to spam filters. DNS admin needs to fix!
12202,1,@AmericanAir Thanks for sharing these photos! Round of applause for your crews! We appreciate all their hard work.
3648,-1,@united plz don't advertise wifi if it's not gonna work thanks #worstflightever
6245,1,@southwestair#SWADiversity We are ready to be inspired! http://t.co/S3EsW5AgUm
5298,-1,@SouthwestAir I am trying to change a ticket for travel on Monday that cannot be changed online. Anyway faster than waiting on hold? #anhour
693,-1,@united maybe one day you'll be the one quoted on http://t.co/mJkpgVXmPC
10279,-1,@USAirways my flight is Cancelled Flightled and you guys aren't Answering the phones what do I do ?
2784,-1,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...
14436,-1,@AmericanAir fcuk you. Shit service. You got no fans.
12703,1,"@AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!"
9430,-1,"@USAirways what's the deal with flight 5268 from DCA to PHL? We boarded on time, left the gate a few mins Late Flight and are now sat on Tarmac?"
11027,1,@USAirways We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!
14327,-1,@AmericanAir five times at last count
8858,0,@JetBlue are we good?
2452,-1,@united #bullying in the #workforce not ok. Get gate agents 2 work as a team. 2 against 1 is never cool. #Delays #flights #UnitedAirlines
14510,-1,"@AmericanAir been waiting in line for over an hour in San Antonio, barely moved &amp; only two agents. 30 in front of me &amp; at least 40 behind."
6680,1,.@SouthwestAir you've got a mess here at DTW but your staff is doing great.
2020,-1,"@united 2100$ ticket,12h biz trvl,no wifi.Missed con flt,next one#24h,missed meeting,7$ food voucher,hotel chkout#12,flt#5,no wifi#hotel"
13635,-1,@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?
11545,1,@USAirways we are boarding now but have yet to depart.  Thanks for the response.
9177,-1,@USAirways screwed me up big. 1st flight 1hr Late Flight. Made it to 2nd flight. CSM daryl wouldn't let me on the plane because we were (1/4)
14209,-1,@AmericanAir ok so why is it Late Flight? And for that matter why was my flight 4491 Cancelled Flighted this morning? I've been in YYZ since 5 AM.
9259,-1,@USAirways i have been patient.. especially the first time. i will never fly with you again
7051,0,@JetBlue why bro
7611,-1,"@jetblue all your online resources  say we're on time, but clearly we are not.  This is not very information age of you..."
9604,-1,@USAirways Can you help me with a refund.  the phone guy couldn't help.  The website won't let me submit a reply.
4834,1,@SouthwestAir thank you!!
10055,-1,@USAirways @JosephTReis Dont bother. They dont pick up the phone. Worst customer service going
12658,0,@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!
9065,1,@USAirways I made it- thx.
4175,-1,"@united thanks for the offer, but I finally made it to my destination, albeit hours Late Flight."
192,-1,@VirginAmerica you suck!
12307,-1,"@AmericanAir..still here. feet are freezing b/c doors have been open. Flt time was 8:30.  We have fuel but now waiting for ""rampers"" #AA4285"
12682,-1,@AmericanAir WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.
8703,0,@JetBlue Anywhere warm cause its freezing in NYC
5986,1,@SouthwestAir @FortuneMagazine Congrats!
13253,-1,@AmericanAir I DM'd you. Anything you can do?
14105,-1,@AmericanAir Nice AA employee making skillful excuses about Late Flightness due to catering snafu... http://t.co/YPVPVdlTYs
4517,-1,@SouthwestAir When will your phone agents be able to give the correct departure times for CUN? When can we checkin online for international?
8182,-1,"@JetBlue yes of course, before I left the airport. I kept looking but claim is still open."
10196,-1,@USAirways you need to figure your scheduling out! #worstflightexperienceever #getmehome
8377,-1,@JetBlue tickets were confirmed and sent out. find out today that they Cancelled Flightled our tickets months ago and never sent an email #jetblue
13933,-1,@AmericanAir 1 ticket agent servicing at least 60 people on line. Waiting for an hour and a half and your phones hang up on people.
13807,-1,@AmericanAir but at least your automated message gives me info about your merger w/ @USAirways. Another airline I know to avoid.
6657,1,@SouthwestAir about time! Thank you!
13533,0,@AmericanAir .. UMM hello?
10406,-1,@USAirways thanks for letting me know of the 12 hour delay and 2 hours on hold ?
9038,0,@USAirways is there a phone number or email address to customer service?
778,-1,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B
3070,1,@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.
5642,0,@SouthwestAir's CEO Kelly draws record crowd to @BWI_Airport Business Partnership breakfast http://t.co/CVba4olcBl http://t.co/wTa5pX70A5
4783,-1,@SouthwestAir you got me home over an hour and a half Late Flight but at least my baggage was delivered soaking wet
