,0,1
22,-1,"['sort', 'arrive', 'day', 'late', 'flight', 'incur', 'overnight', 'cost', 'connect', 'city', 'not', 'cool']"
23,-1,"['lose', 'bag', 'hard', 'care', 'bag', 'priority', 'itch', 'cont', 'not', 'care', 'e']"
24,-1,"['voucher', 'past', 'trip', 'delay', 'think', 'talk', 'someone', 'phone', 'use', 'not', 'true']"
25,-1,"['also', 'hold', 'minute', 'customer', 'service', 'find', 'new', 'flight', 'schedule', 'site', 'sc']"
26,-1,"['talk', 'supervisor', 'mean', 'couldnt', 'help', 'minute', 'talk', 'nothing']"
27,-1,"['feel', 'free', 'email', 'mikehertzgmailcom', 'dont', 'worry', 'not', 'go', 'anywhere', 'damn', 'tarlac', 'bit', 'bit']"
28,-1,"['flight', 'bad', 'experience', 'behave', 'ever', 'flight', 'retreat', 'open', 'air', 'mile', 'card', 'hotterandlongerthanhell']"
29,-1,"['can', 'not', 'even', 'open', 'laptop', 'seat', 'pay', 'premium', 'let']"
30,-1,"['strand', 'cold', 'texas', 'get', 'sick', 'overlooked', 'flight', 'give', 'seat', 'away', 'gooutofbusiness']"
31,-1,"['tell', 'travel', 'advisorynow', 'wo', 'hold', 'amp', 'disconnect', 'fly', 'bum', 'charlotte', 'pal', 'willow', 'help', 'help']"
32,-1,"['patient', 'refuse', 'switch', 'flight', 'check', 'bag', 'cancel', 'light', 'one']"
33,-1,"['must', 'drone', 'united', 'understand', 'frustration', 'bag', 'team', 'work', 'hard', 'get', 'bag']"
34,-1,"['rude', 'unhelpful', 'suggest', 'catch', 'flight', 'tomorrow', 'suppose', 'home', 'today', 'work', 'wait']"
35,-1,"['try', 'stuck', 'tarmac', 'wait', 'gate', 'may', 'miss', 'connection']"
36,1,"['guy', 'rock', 'rock']"
37,-1,"['agent', 'say', 'would', 'refuse', 'agent', 'say', 'united', 'never', 'sell', 'u', 'ticket']"
38,-1,"['karen', 'find', 'unhelpful', 'rude', 'call', 'united', 'time', 'amp', 'tell', 'could', 'board', 'karen', 'would', 'not', 'accept']"
39,-1,"['thank', 'yes', 'hop', 'speak', 'someone', 'directly', 'appreciate', 'link', 'nonetheless']"
40,1,"['thank', 'jetblue', 'not', 'seagreen', 'need', 'blue', 'favorite', 'color', 'color', 'jet', 'blue', 'make', 'well']"
41,-1,"['amaze', 'lack', 'communication', 'passenger']"
42,1,"['yes', 'please', 'please']"
43,-1,"['thanks', 'bag', 'go', 'wrong', 'hour', 'dna', 'weather', 'issue', 'not', 'acceptable']"
44,-1,"['hold', 'hour', 'not', 'get', 'hour', 'hold', 'morning', 'answer', 'help', 'help']"
45,1,"['great', 'thanks', 'follow']"
46,-1,"['lose', 'customer', 'today', 'flight', 'today', 'cancel', 'lighted', 'find', 'call', 'customer', 'service', 'yesterday']"
47,-1,"['still', 'patiently', 'wait', 'response', 'complaint', 'email', 'fri', 'normal', 'response', 'time']"
48,1,"['thank', 'guy', 'awesome', 'awesome']"
49,-1,"['concern', 'cancelled', 'flight', 'flight', 'dna', 'tomorrow']"
50,-1,"['would', 'like', 'ask', 'bag', 'pick', 'amp', 'take', 'hotel', 'airport', 'someone', 'contact']"
51,1,"['thanks', 'show', 'show']"
52,-1,"['much', 'paid', 'fee', 'plus', 'hotel', 'food', 'change', 'could', 'fly', 'reliable', 'airline', 'nojetblue']"
53,-1,"['next', 'stop', 'customer', 'service']"
54,1,"['excite', 'put', 'early', 'flight', 'get', 'home', 'home', 'woo', 'hoo', 'hoo', 'travel']"
55,1,"['thanks', 'thanks', 'see', 'soon', 'soon']"
56,-1,"['begin', 'feb', 'call', 'unite', 'say', 'would', 'send', 'another', 'voucher', 'mail', 'never', 'get', 'anything', 'tiredofwaiting']"
57,-1,"['yes', 'head', 'device', 'minute', 'send', 'make', 'austin', 'waiting', 'luggage']"
58,-1,"['already', 'contacted', 'central', 'baggage', 'amp', 'send', 'charge', 'dress', 'lose', 'suitcase', 'help']"
59,1,"['plan', 'bow', 'excellent', 'service', 'crew', 'dna', 'su', 'sum', 'sum']"
60,-1,"['wait', 'min', 'bag', 'min', 'flight', 'nomorecheckedbags']"
61,-1,"['surely', 'much', 'good', 'let', 'u', 'share', 'feedback', 'unless', 'something', 'hide']"
62,-1,"['finally', 'answer', 'rude', 'didnt', 'help']"
63,1,"['staff', 'deck', 'cabin', 'o', 'exceptional', 'today', 'please', 'tell', 'well', 'do']"
64,-1,"['note', 'chance', 'airline', 'mess', 'way', 'trip']"
65,-1,"['u', 'wife', 'boston', 'say', 'snow', 'right']"
66,-1,"['check', 'online', 'state', 'status', 'close', 'mean', 'yet', 'able', 'reach', 'live', 'person']"
67,-1,"['issue', 'persistent']"
68,-1,"['one', 'man', 'baggage', 'office', 'say', 'help']"
69,-1,"['would', 'nice', 'agent', 'least', 'courteous', 'since', 'delay', 'fault']"
70,1,"['worry', 'customer', 'service', 'get', 'bad', 'wrap', 'speak', 'agent', 'save', 'huge', 'amount', 'time', 'amp', 'apologize', 'yesterday']"
71,1,"['thanks', 'thanks', 'make']"
72,1,"['team', 'thanks', 'work', 'rigorous', 'weather', 'condition']"
73,1,['lt']
74,-1,"['mess', 'cause', 'computer', 'system', 'flight', 'hour', 'late', 'flight', 'gate', 'u', 'est', 'min', 'wait']"
75,-1,"['customer', 'relation', 'dept', 'newly', 'email', 'not', 'allow', 'response', 'helpful']"
76,-1,"['seat', 'assignment', 'mins', 'sight', 'people', 'deep', 'guess', 'sit', 'baggage']"
77,-1,"['could', 'see', 'horrible', 'customer', 'service', 'group', 'would', 'actually', 'update', 'information', 'information', 'never', 'fly', 'american']"
78,-1,"['flight', 'cancel', 'lighted', 'leave', 'tomorrow', 'morning', 'auto', 'revoke', 'tuesday', 'night', 'flight', 'need', 'arrive', 'monday']"
79,-1,"['get', 'bad', 'exchange', 'rate', 'want', 'money', 'back', 'please', 'refund', 'without', 'penalty']"
80,-1,"['concern', 'not', 'address']"
81,-1,"['day', 'late', 'flight', 'bag', 'not', 'leave', 'id', 'unite', 'not', 'help', 'everyone', 'tell', 'different', 'story']"
82,1,"['jetblue', 'beautiful', 'shot', 'thanks', 'share', 'use', 'fly', 'post', 'welcome', 'welcome', 'not', 'flight', 'quickly']"
83,-1,"['thanks', 'lack', 'help', 'can', 'response', 'desk', 'desk']"
84,-1,"['flight', 'itis', 'long', 'day', 'day', 'arrive', 'london', 'morning']"
85,1,"['guy', 'big', 'heart', 'keep', 'good', 'work']"
86,-1,"['cancel', 'fight', 'flight', 'minute', 'takeoff', 'amp', 'sit', 'min', 'runway', 'rescheduled', 'flight', 'badservice']"
87,-1,"['always', 'fun', 'get', 'screw', 'earlier', 'flight', 'isnt', 'full', 'crummyservice', 'whydidntiflysouthwest', 'goodluckamericanair']"
88,-1,"['please', 'help', 'hold', 'hour', 'can', 'not', 'change', 'flight', 'stick']"
89,1,"['keep', 'flight', 'cheap', 'early', 'time', 'good', 'flew', 'cancel', 'lighted', 'flight', 'time', 'last', 'month', 'unite']"
90,-1,"['seriously', 'ost', 'dont', 'remember', 'last', 'time', 'someone', 'know', 'flight', 'wasnt', 'delay', 'cancel', 'light', 'etc', 'etc']"
91,-1,"['would', 'make', 'already', 'book', 'another', 'flight', 'cancel', 'light', 'original', 'reservation']"
92,-1,"['glad', 'take', 'care', 'schedule', 'og', 'cancel', 'light']"
93,-1,"['try', 'check', 'online', 'flight', 'tomorrow', 'try', 'computer', 'tablet', 'phone', 'get', 'error', 'message', 'device']"
94,-1,"['whole', 'family', 'special', 'olympic', 'athlete', 'can', 'not', 'even', 'call']"
95,-1,"['american', 'simple', 'call', 'er', 'back', 'info', 'new', 'flight', 'basic', 'customer', 'service']"
96,-1,"['guy', 'fuck', 'never', 'forgive']"
97,-1,"['worst', 'view', 'athlete', 'watch', 'team', 'front', 'seat', 'chase', 'van', 'nogearnotraining']"
98,-1,"['flight', 'flight', 'back', 'not', 'seat', 'together', 'maybe', 'fault', 'still', 'fun']"
99,1,"['thanks', 'next', 'see', 'log', 'jak', 'city', 'go', 'go']"
100,-1,"['yeah', 'theyre', 'somewhere', 'hopefully', 'get', 'back', 'today', 'frustrate', 'meeting']"
101,-1,"['hold', 'min', 'try', 'change', 'reservation']"
102,1,"['didnt', 'really', 'need', 'anything', 'saw', 'mention', 'often', 'negative', 'keep', 'good', 'work', 'gratitude']"
103,1,"['one', 'plan', 'plan', 'thanks', 'take', 'arizona']"
104,-1,"['hey', 'ho', 'not', 'lose', 'money', 'next', 'make', 'sure', 'stick', 'flyer', 'right', 'booklet']"
105,-1,"['respond', 'info', 'different', 'customer', 'service', 'line']"
106,-1,"['take', 'forever', 'cater', 'get', 'flight', 'delay', 'pick', 'right']"
107,1,"['set', 'fly', 'not', 'bad', 'first', 'date', 'giant', 'metal', 'bird', 'machine', 'even', 'bring', 'snack']"
108,1,"['awesome', 'awesome', 'yes']"
109,-1,"['airway', 'flight', 'late', 'flight', 'get', 'charlotte', 'miss', 'connector', 'phoenix', 'thanks', 'last', 'time', 'ver', 'fl', 'use']"
110,-1,"['cut', 'people', 'minute', 'flight', 'time', 'check', 'bag', 'flight', 'delay', 'hour', 'hour', 'wait']"
111,-1,"['cool', 'tell', 'can', 'not', 'rerouted', 'bag', 'tell', 'leave', 'last', 'night', 'need', 'race']"
112,-1,"['not', 'true', 'true', 'stop', 'making', 'excuse', 'excuse', 'either', 'overlook', 'crappy', 'plane', 'plane']"
113,1,"['thanks', 'hope', 'get', 'destination']"
114,1,"['ok', 'thank']"
115,-1,"['tried', 'call', 'multiple', 'time', 'wait', 'finally', 'connects', 'get', 'hung']"
116,-1,"['thank', 'delay', 'board', 'u', 'onto', 'plane', 'week', 'vomit', 'flight', 'attendant', 'indicate', 'wasnt', 'clean', 'properly']"
117,-1,"['itis', 'backpack', 'need', 'see', 'agent']"
118,-1,"['possible', 'change', 'number', 'passenger', 'flight', 'book', 'problem', 'willow', 'let', 'change']"
119,-1,"['patient', 'agent', 'explains', 'book', 'new', 'flight', 'plane', 'doesnt', 'arrive']"
120,-1,"['schedule', 'skill', 'fail', 'delay', 'go', 'four', 'hour', 'nearly', 'six', 'dont', 'tell', 'snowboard', 'fbi']"
121,1,"['glad', 'see', 'go', 'fix', 'fix', 'please', 'confirmation', 'check']"
122,-1,"['not', 'helpful', 'flight', 'already', 'cancel', 'light', 'light', 'delight', 'book', 'problem', 'email', 'cell', 'yet', 'notification']"
123,-1,"['dont', 'believe', 'thats', 'not', 'team', 'tell', 'u']"
124,-1,"['early', 'certificate', 'not', 'appreciate', 'loyal', 'customer', 'wait', 'tarmac', 'unacceptable']"
125,-1,"['continued', 'contact', 'phone', 'rep', 'hour', 'still', 'unable', 'get', 'thats', 'absurd', 'live']"
126,1,"['crisis', 'avert', 'avert', 'flight', 'o', 'board', 'hope', 'new', 'pilot', 'arent', 'clarence', 'roger', 'murdock']"
127,1,['rule']
128,-1,"['please', 'help', 'help', 'bag', 'way', 'get', 'customer', 'service', 'since', 'morning', 'morning', 'help', 'help']"
129,1,"['awesome', 'thanks', 'thanks', 'thanks', 'quick', 'response', 'guy', 'ok', 'ok']"
130,-1,"['behave', 'wait', 'tarmac', 'apparently', 'overweight', 'amp', 'return', 'gate', 'fu']"
131,-1,"['never', 'imagine', 'would', 'hard', 'sen', 'money', 'air', 'stubborn', 'hop', 'someone', 'come', 'back', 'phone']"
132,-1,"['airline', 'rather', 'poor', 'right', 'sly', 'wait', 'take', 'suppose', 'take', 'hour', 'minute', 'ago', 'ago']"
133,-1,"['try', 'get', 'phone', 'confirm', 'fund', 'cancel', 'light', 'reservation', 'still', 'use', 'future', 'help']"
134,-1,"['land', 'might', 'want', 'check', 'flight', 'plane', 'houston', 'sound', 'takeoff', 'amp', 'landing']"
135,-1,"['dont', 'worry', 'send', 'letter', 'expect', 'compensation', 'fly', 'twice', 'week']"
136,-1,"['hold', 'hour', 'book', 'use', 'take', 'flight', 'voucher', 'online']"
137,-1,"['maybe', 'announce', 'delay', 'dont', 'sit', 'plane', 'runway', 'hour', 'take']"
138,1,"['thats', 'thank']"
139,-1,"['sense', 'charge', 'bag', 'service', 'service', 'isnt', 'great', 'losing', 'luggage', 'miss', 'item']"
140,-1,"['today', 'jetblue', 'flight', 'nycgtbos', 'delay', 'app', 'say', 'time', 'website', 'say', 'itis', 'not']"
141,-1,"['go', 'need', 'answer', 'phone', 'hold', 'hour', 'isnt', 'okay']"
142,-1,"['think', 'would', 'better']"
143,-1,"['hold', 'againestimated', 'hold']"
144,-1,"['say', 'call', 'connect', 'get', 'song', 'dance', 'weather', 'weather', 'bad', 'day', 'call', 'day', 'wasteoftime']"
145,-1,"['always', 'rely', 'fly', 'use', 'american', 'employee', 'rude', 'unhappy']"
146,-1,"['unite', 'make', 'come', 'help', 'anything', 'service', 'great']"
147,-1,"['insane', 'treatment', 'customer']"
148,-1,"['want', 'cancel', 'lighted', 'ticket', 'special', 'guess', 'even', 'unite']"
149,1,"['youre', 'welcome']"
150,1,"['talked', 'reservation', 'must', 'congratulation', 'friendly', 'good', 'use', 'ny', 'airline', 'fly']"
151,1,"['thanks', 'info', 'number', 'call', 'speak', 'person', 'itis', 'go', 'take', 'hour', 'type']"
152,-1,"['remind', 'today', 'fly']"
153,-1,"['flew', 'chi', 'instead', 'get', 'ride', 'say', 'bag', 'would', 'go', 'today', 'cancel', 'light', 'flight', 'tho']"
154,-1,"['call', 'cancel', 'flight', 'flight', 'already', 'revoke', 'another', 'card', 'need', 'cancel', 'flight', 'previous', 'reservation']"
155,-1,"['upon', 'enter', 'plane', 'stewardess', 'water', 'dont', 'please', 'take', 'seat']"
156,1,"['jetblue', 'fleet', 'fleet', 'ass', 'jetblue', 'tell']"
157,-1,"['could', 'train', 'flight', 'attendant', 'manner', 'decency']"
158,1,"['ok', 'ok', 'thats', 'super', 'helpful', 'thank', 'reach', 'question']"
159,-1,"['long', 'wait', 'literally', 'go', 'shop', 'different', 'center', 'lunch', 'prepare', 'dinner', 'surprise', 'itis', 'winter', 'winter', 'staff', 'well']"
160,-1,"['expect', 'high', 'level', 'customer', 'service', 'amp', 'flight', 'crew', 'give', 'u', 'accurate', 'information']"
161,-1,"['get', 'kid', 'info', 'dna', 'bar', 'phone', 'line', 'tell', 'call', 'back', 'late', 'flight']"
162,-1,"['real', 'deal', 'delay', 'flight', 'denver', 'vega']"
163,-1,"['wait', 'felt', 'chicago', 'aircraft', 'leave', 'buffalo', 'yet']"
164,-1,"['min', 'since', 'flat', 'dna', 'cancel', 'light', 'still', 'try', 'get', 'hold', 'miss']"
165,1,"['wish', 'best', 'luck', 'enjoy', 'luxurious', 'free', 'free', 'amount', 'leg', 'space', 'thanks']"
166,-1,"['love', 'forall', 'please', 'stop', 'overheat', 'plane', 'second', 'flight', 'row', 'feel', 'like', 'sauna']"
167,-1,"['wish', 'way', 'therein', 'problem', 'wdeicingthree', 'amp', 'hour', 'delay', 'far', 'amp', 'sill', 'not', 'sure', 'take']"
168,-1,"['inquire', 'nothing', 'pretend', 'theyre', 'interested', 'respond', 'response', 'back']"
169,-1,"['dont', 'cling', 'safety', 'card', 'safety', 'really', 'issue', 'flight', 'would', 'land', 'immediately']"
170,-1,"['triedconsiderable', 'confusion', 'announcement', 'sign', 'update']"
171,-1,"['airline', 'joke', 'friend', 'trap', 'houston', 'since', 'sat', 'flight', 'sight', 'unitedworstever', 'trappedhouston']"
172,-1,"['cancel', 'fight', 'u', 'airways', 'credit', 'card', 'choose', 'airline', 'experience', 'week']"
173,1,"['lmfaoo', 'jetblue', 'fleet', 'fleet']"
174,-1,"['jetblue', 'fleet', 'fleet']"
175,-1,"['missed', 'goal', 'inept', 'male', 'steward', 'land', 'already', 'take', 'yet']"
176,-1,"['friendly', 'efficient', 'air', 'attendant', 'coach']"
177,1,"['classic', 'love', 'virgin', 'america', 'greeting']"
178,-1,"['can', 'not', 'understand', 'part', 'refworld', 'member', 'treat', 'customer', 'fairly', 'oldplanes', 'damageluggage']"
179,-1,"['dna', 'sa', 'check', 'check', 'would', 'nice', 'system', 'know']"
180,1,"['thanks', 'think', 'behave', 'get', 'figured']"
181,-1,"['yes', 'horrible', 'snow', 'seriously', 'not', 'hire', 'people', 'answer', 'phone', 'competitor', 'call', 'back', 'number']"
182,-1,"['agent', 'use', 'bathroom', 'board', 'toilet', 'onboard', 'full', 'oh', 'expect', 'strongly', 'worded', 'email', 'unite']"
183,1,"['kudos', 'not', 'cancel', 'fight', 'flight', 'dew', 'morning', 'unite', 'usually', 'first', 'panic']"
184,-1,"['secondary', 'screening', 'piece', 'plane', 'miss', 'anything', 'want', 'tell', 'u']"
185,-1,"['would', 'like', 'communicate', 'directly', 'customer', 'experience', 'executive', 'joanna', 'geraghty', 'email', 'address']"
186,-1,"['hold', 'minute', 'amp', 'one', 'know', 'win', 'ticket', 'youre', 'still', 'hand', 'destinationdragons']"
187,1,"['forall', 'real', 'map', 'price']"
188,-1,"['cancel', 'lighted', 'flight', 'tomorrow', 'without', 'tell', 'want', 'rebookplease', 'help', 'book', 'new', 'flight', 'flight', 'call']"
189,-1,"['denver', 'austin', 'still', 'ground']"
190,1,"['love', 'guy', 'guy', 'take', 'airline', 'weekmakes', 'love', 'appreciate', 'forall', 'much', 'onlywaytofly']"
191,-1,"['yes', 'manage', 'lose', 'two', 'bag', 'horrendous', 'airline']"
192,-1,"['itis', 'fine', 'already', 'do', 'purchase', 'try', 'go', 'way', 'go', 'back']"
193,1,"['yeah', 'figure', 'thanks']"
194,-1,"['horrible', 'travel', 'day', 'airline', 'flight', 'birmingham', 'cancel', 'lighted', 'notification', 'couldnt', 'get']"
195,-1,"['flight', 'houston', 'delay', 'duet', 'engine', 'trouble', 'hold', 'connection', 'argentina', 'houston', 'since', 'late', 'flight']"
196,-1,"['proper', 'response', 'sorry', 'wait', 'flight', 'look', 'issue', 'thats', 'would', 'handle']"
197,-1,"['can', 'not', 'update', 'flight', 'online', 'itis', 'cancel', 'lighted', 'twice', 'already', 'go', 'hour', 'hold']"
198,-1,"['oh', 'seem', 'undone', 'seat', 'selection', 'want', 'ex', 'card', 'select', 'free', 'seat']"
199,-1,"['itis', 'not', 'happen', 'u', 'matters', 'response', 'matter', 'way', 'drop', 'ball']"
200,1,"['could', 'begin', 'bountiful', 'relationship', 'lifeneedsfrosting']"
201,-1,"['hour', 'delay', 'hour', 'increment', 'really', 'amp', 'mosaic', 'still', 'pay', 'use', 'lounge', 'waste', 'sunday']"
202,-1,"['speak', 'real', 'person', 'get', 'resolve', 'politely', 'efficiently']"
203,-1,"['customer', 'service', 'lack', 'owe', 'camera', 'also', 'appreciate', 'not', 'interrupt', 'every', 'time', 'speak', 'thanks']"
204,-1,"['dont', 'already', 'know', 'isnt', 'everyone', 'share', 'nasty', 'food', 'itis', 'not', 'even', 'close', 'decent']"
205,-1,"['unbelievable', 'unacceptable', 'flight', 'jak', 'everyone', 'gate', 'upset', 'u', 'day']"
206,-1,"['seat', 'assignment', 'process', 'flight', 'book', 'problem', 'mislead', 'not', 'pay', 'extra', 'select', 'seat']"
207,-1,"['yes', 'work', 'hop', 'bag', 'next', 'flight', 'deliver', 'home']"
208,1,['thank']
209,-1,"['yes', 'land', 'last', 'night', 'speak', 'baggage', 'claim', 'customer', 'service', 'rep', 'finally', 'speak', 'one', 'amaze', 'ticket', 'agent']"
210,-1,"['er', 'disappointed', 'partner', 'communication', 'extremely', 'late', 'flight', 'flight', 'really', 'around', 'horrible']"
211,-1,"['might', 'need', 'plane', 'get', 'somewhere', 'remember', 'arent', 'choice', 'makeovertimecustomerserviceplease']"
212,-1,"['must', 'nice', 'take', 'customer', 'service', 'phone', 'hook', 'hook', 'fendforyourself']"
213,-1,"['get', 'text', 'min', 'sched', 'dot', 'say', 'plane', 'arrive', 'jak', 'late', 'flight', 'text', 'dot', 'gate', 'change', 'dot', 'flight']"
214,-1,"['follow', 'please', 'respond', 'concern', 'really', 'disappointed', 'customer', 'service']"
215,-1,"['comply', 'incompetence', 'felt', 'la', 'delay', 'plan', 'end', 'last', 'site', 'internet', 'poor', 'sec', 'not', 'expect']"
216,-1,"['thank', 'put', 'flight', 'leave', 'late', 'flight', 'original', 'flight', 'book']"
217,-1,"['customer', 'service', 'line', 'keep', 'tell', 'call', 'back', 'late', 'flight', 'disconnect', 'talk', 'someone', 'flight']"
218,-1,"['call', 'morning', 'change', 'name', 'upcoming', 'trip', 'not', 'able', 'get', 'please', 'advise', 'advise']"
219,1,"['tax', 'would', 'date', 'date', 'umosaicmecrazy']"
220,-1,"['earth', 'could', 'close', 'united', 'club', 'atlanta', 'major', 'fail', 'airport', 'size']"
221,-1,"['would', 'like', 'speak', 'cluster', 'jimmy', 'samartzis', 'samartzis', 'send', 'surveyemail', 'awful', 'flight', 'exp']"
222,-1,"['flight', 'carry', 'missingstollen', 'plane', 'leave', 'gate', 'bad', 'customer', 'service', 'doesnt', 'seem', 'anyone', 'concern']"
223,-1,"['airway', 'revoke', 'cancelled', 'fighting', 'flight', 'crew', 'expire', 'board', 'unacceptable', 'start', 'delay']"
224,-1,"['understand', 'wish', 'would', 'announce', 'delay', 'hour', 'earlier', 'sit', 'mo']"
225,-1,"['give', 'delay', 'hour', 'mo', 'jak', 'every', 'time', 'time']"
226,1,"['host', 'party', 'terminal', 'atlanta', 'peanutsonaplatter']"
227,-1,"['hold', 'customer', 'care', 'wonder', 'someone', 'pick', 'phone']"
228,-1,"['felt', 'bit', 'like', 'add', 'insult', 'injury', 'since', 'terminal', 'seven', 'hour', 'next', 'flight']"
229,-1,"['flight', 'cost', 'happens', 'fly', 'problem', 'come', 'time']"
230,-1,"['wife', 'stick', 'brownsville', 'chance', 'get', 'flight', 'need', 'work', 'tomorrow', 'morning']"
231,-1,"['put', 'airport', 'click', 'update', 'tell', 'put', 'airport']"
232,1,['do']
233,1,"['continue', 'win', 'never', 'miss', 'flight', 'nice', 'little', 'quiet', 'gate', 'change', 'make', 'possible', 'speech']"
234,-1,"['felt', 'delay', 'maintenance', 'thats', 'fix', 'can', 'not', 'board', 'flight', 'crew', 'didnt', 'stay', 'board', 'area', 'fail']"
235,-1,"['sit', 'gate', 'flight', 'hour', 'due', 'computer', 'backup', 'plan', 'place']"
236,-1,"['not', 'app', 'customer', 'behave', 'wait', 'patiently', 'not', 'mention', 'six', 'month', 'marathon', 'train', 'need', 'try']"
237,-1,"['seek', 'go', 'client', 'can', 'not', 'get', 'need', 'refund', 'fill', 'form', 'not', 'confident', 'work', 'past', 'indication']"
238,-1,"['join', 'silver', 'prefer', 'heard', 'customer', 'service', 'great', 'pity', 'misguide']"
239,-1,"['il', 'buy', 'six', 'u', 'ny', 'tell', 'gate', 'ca', 'decline', 'supervisor', 'accuse', 'u', 'illegal', 'activity']"
240,1,"['pilotsamp', 'crew', 'felt', 'customer', 'service', 'professional', 'baggage', 'claim', 'outstanding', 'outstanding', 'thank']"
241,-1,"['goodwill', 'fine', 'still', 'want', 'new', 'ceo', 'make', 'public', 'apology', 'passenger', 'flight']"
242,1,"['flight', 'go', 'great', 'improved', 'view', 'airline', 'cheer', 'cheer', 'flight', 'attendant', 'deserve', 'raise']"
243,-1,"['thats', 'quite', 'impressive', 'list', 'fee', 'fee']"
244,-1,"['okay', 'understand', 'delay', 'one', 'way', 'way', 'con', 'annoyed', 'flight']"
245,-1,"['unfortunately', 'doesnt', 'help', 'automate', 'computer']"
246,-1,"['cancelled', 'flight', 'every', 'flight', 'dont']"
247,-1,"['ridiculous', 'hour', 'come', 'wait', 'replace', 'newborn', 'board']"
248,-1,"['need', 'entire', 'customer', 'service', 'overhaul', 'would', 'never', 'treat', 'customer', 'anything', 'less', 'service']"
249,-1,"['suck', 'bad', 'airline', 'ever', 'never', 'fly', 'stuck', 'hour', 'one', 'help', 'kickoff']"
250,-1,"['wife', 'dog', 'wouldnt', 'even', 'let', 'plane', 'daughter', 'neburg', 'life', 'close', 'wrong']"
251,-1,"['pay', 'service', 'deliver', 'whether', 'not', 'fault', 'sort', 'compensation']"
252,-1,"['sure', 'plane', 'hour', 'late', 'flight', 'flight', 'overtime', 'departure', 'ship', 'sail', 'away', 'long', 'time', 'back', 'back']"
253,1,"['add', 'early', 'tweet', 'daughter', 'day', 'present', 'thank', 'hard', 'work', 'make', 'happen']"
254,1,"['really', 'wish', 'youwould', 'fly', 'cargo', 'fare', 'amaze']"
255,-1,"['day', 'row', 'not', 'buy', 'suggest', 'review', 'policy', 'respect', 'unaccompanied', 'minor', 'seat', 'sun']"
256,-1,"['not', 'terribly', 'inspire', 'call', 'customer', 'service', 'future']"
257,-1,"['still', 'wait']"
258,-1,"['really', 'want', 'get', 'home', 'tonight', 'preferably', 'please', 'stop', 'delay', 'plane', 'americanairlines']"
259,1,"['lady', 'gaga', 'gaga', 'amazing', 'amazing']"
260,-1,"['friend', 'sit', 'houston', 'since', 'flight', 'cancel', 'flightedstill', 'dont', 'answer', 'badcustomerservice', 'voucherwhatajoke']"
261,-1,"['whole', 'plane', 'hop', 'good', 'luck', 'return', 'flight', 'sunday']"
262,1,"['good', 'luck', 'thanks']"
263,-1,"['absolutely', 'guarantee', 'u', 'would', 'sit', 'kid', 'term', 'response', 'insult', 'jetblue']"
264,1,"['amazing', 'staff', 'amp', 'super', 'helpful', 'run', 'princesshalf', 'spoil', 'comfort', 'comfort']"
265,-1,"['flight', 'phil', 'update', 'suppose', 'leave', 'minute', 'ago', 'sit', 'airport', 'wonderingirritated']"
