,0,1
39,-1,"['tough', 'day', 'dog', 'leg', 'not', 'longer', 'attached', 'hip', 'try', 'figure', 'time', 'right', '_tough_day', '_day_dog', '_dog_leg', '_leg_not', '_not_longer', '_longer_attached', '_attached_hip', '_hip_try', '_try_figure', '_figure_time', '_time_right']"
40,1,"['glad', 'wondrous', 'beltline', 'beltline', 'mine', 'quiet', 'yet', 'sync', 'season', 'miss', '_glad_wondrous', '_wondrous_beltline', '_beltline_beltline', '_beltline_mine', '_mine_quiet', '_quiet_yet', '_yet_sync', '_sync_season', '_season_miss']"
41,-1,"['swear', 'turn', 'kettle', 'hy', 'arm', 'arm', '_swear_turn', '_turn_kettle', '_kettle_hy', '_hy_arm', '_arm_arm']"
42,-1,"['wonder', 'thing', 'go', 'work', 'wish', 'didnt', 'wait', 'day', 'real', 'answer', '_wonder_thing', '_thing_go', '_go_work', '_work_wish', '_wish_didnt', '_didnt_wait', '_wait_day', '_day_real', '_real_answer']"
43,-1,"['cry', 'wait', 'ball', 'spell', 'lol', '_cry_wait', '_wait_ball', '_ball_spell', '_spell_lol']"
44,1,"['oo', 'key', 'love', 'ro', 'ro', 'go', 'visit', 'campus', '_oo_key', '_key_love', '_love_ro', '_ro_ro', '_ro_go', '_go_visit', '_visit_campus']"
45,1,"['microsoft', 'natal', 'actually', 'work', 'definitely', 'buy', '_microsoft_natal', '_natal_actually', '_actually_work', '_work_definitely', '_definitely_buy']"
46,-1,"['scan', 'old', 'photo', 'slideshow', 'day', 'wed', 'wed', '_scan_old', '_old_photo', '_photo_slideshow', '_slideshow_day', '_day_wed', '_wed_wed']"
47,-1,"['hate', 'terrible', 'weather', 'give', 'sun', 'anywhere', 'anytime', 'take', '_hate_terrible', '_terrible_weather', '_weather_give', '_give_sun', '_sun_anywhere', '_anywhere_anytime', '_anytime_take']"
48,1,"['absolutely', 'absolutely', 'think', 'hobby', 'brilliant', 'also', 'also', 'historic', 'conservative', 'find', 'common', 'ground', 'amp', 'root', 'age', 'past', 'blog', '_absolutely_absolutely', '_absolutely_think', '_think_hobby', '_hobby_brilliant', '_brilliant_also', '_also_also', '_also_historic', '_historic_conservative', '_conservative_find', '_find_common', '_common_ground', '_ground_amp', '_amp_root', '_root_age', '_age_past', '_past_blog']"
49,-1,['wasnt']
50,1,"['absolutely', 'itis', 'nice', 'get', 'verse', 'daily', 'thanks', 'thanks', '_absolutely_itis', '_itis_nice', '_nice_get', '_get_verse', '_verse_daily', '_daily_thanks', '_thanks_thanks']"
51,1,"['late', 'luncheon', 'lovely', 'fresh', 'breadrollsolive', 'butter', 'amp', 'navbar', 'bit', 'lemon', 'squeeze', 'amp', 'orange', 'juice', '_late_luncheon', '_luncheon_lovely', '_lovely_fresh', '_fresh_breadrollsolive', '_breadrollsolive_butter', '_butter_amp', '_amp_navbar', '_navbar_bit', '_bit_lemon', '_lemon_squeeze', '_squeeze_amp', '_amp_orange', '_orange_juice']"
52,1,"['good', 'morning', 'sunshine', 'sunshine', 'boom', 'beam', 'point', '_good_morning', '_morning_sunshine', '_sunshine_sunshine', '_sunshine_boom', '_boom_beam', '_beam_point']"
53,-1,"['order', 'gnome', 'wwhackerthreadscom', 'expose', '_order_gnome', '_gnome_wwhackerthreadscom', '_wwhackerthreadscom_expose']"
54,1,"['never', 'drank', 'strawberry', 'arabia', 'stay', 'awake', 'till', 'midnight', 'maybe', 'later', 'whois', 'go', 'help', '_never_drank', '_drank_strawberry', '_strawberry_arabia', '_arabia_stay', '_stay_awake', '_awake_till', '_till_midnight', '_midnight_maybe', '_maybe_later', '_later_whois', '_whois_go', '_go_help']"
55,-1,"['share', 'none', 'go', 'help', '_share_none', '_none_go', '_go_help']"
56,-1,"['cap', 'cap', 'rain', 'need', 'big', '_cap_cap', '_cap_rain', '_rain_need', '_need_big']"
57,1,"['good', 'news', 'get', 'date', 'memory', 'card', 'tomorrow', '_good_news', '_news_get', '_get_date', '_date_memory', '_memory_card', '_card_tomorrow']"
58,1,"['thanks', 'link', 'blogpost', 'quothurting', 'people', 'hurt', 'peoplejust', '_thanks_link', '_link_blogpost', '_blogpost_quothurting', '_quothurting_people', '_people_hurt', '_hurt_peoplejust']"
59,-1,"['gh', 'never', 'ate', 'platoon', 'cup', 'feel', 'like', 'isaboutto', 'throw', '_gh_never', '_never_ate', '_ate_platoon', '_platoon_cup', '_cup_feel', '_feel_like', '_like_isaboutto', '_isaboutto_throw']"
60,1,"['rom', 'night', 'night', 'get', 'help', 'friend', 'picture', 'hair', 'hair', 'yay', 'yay', '_rom_night', '_night_night', '_night_get', '_get_help', '_help_friend', '_friend_picture', '_picture_hair', '_hair_hair', '_hair_yay', '_yay_yay']"
61,-1,"['grasshopper', 'junk', 'knot', '_grasshopper_junk', '_junk_knot']"
62,1,"['rocket', 'big', 'big', 'glad', 'see', 'edjukashun', 'pay', '_rocket_big', '_big_big', '_big_glad', '_glad_see', '_see_edjukashun', '_edjukashun_pay']"
63,1,"['wasnt', 'tip', '_wasnt_tip']"
64,-1,"['bad', 'think', 'fan', 'like', 'girl', 'give', 'lots', 'people', 'bad', 'name', '_bad_think', '_think_fan', '_fan_like', '_like_girl', '_girl_give', '_give_lots', '_lots_people', '_people_bad', '_bad_name']"
65,-1,['sorry']
66,-1,"['love', 'much', 'eeeeee', 'eeeeee', 'monday', 'break', 'heart', 'back', 'swear', '_love_much', '_much_eeeeee', '_eeeeee_eeeeee', '_eeeeee_monday', '_monday_break', '_break_heart', '_heart_back', '_back_swear']"
67,-1,"['www', 'holly', '_www_holly']"
68,-1,"['alreadywish', 'could', 'go', 'sleep', 'last', 'night', '_alreadywish_could', '_could_go', '_go_sleep', '_sleep_last', '_last_night']"
69,-1,"['internet', 'not', 'work', '_internet_not', '_not_work']"
70,1,"['check', 'make', 'shop', 'itis', 'size', 'chart', '_check_make', '_make_shop', '_shop_itis', '_itis_size', '_size_chart']"
71,-1,[]
72,-1,"['place', 'ron', 'get', 'marry', 'closed', 'year', '_place_ron', '_ron_get', '_get_marry', '_marry_closed', '_closed_year']"
73,1,"['want', 'hit', '_want_hit']"
74,1,"['couldnt', 'say', 'good', 'morning', 'good', 'day', '_couldnt_say', '_say_good', '_good_morning', '_morning_good', '_good_day']"
75,1,"['cater', 'backyard', 'tree', 'enjoy', 'natarurous', 'stuff', 'stuff', 'chili', '_cater_backyard', '_backyard_tree', '_tree_enjoy', '_enjoy_natarurous', '_natarurous_stuff', '_stuff_stuff', '_stuff_chili']"
76,1,"['go', 'quote', 'viewquot', 'love', 'whoop', 'whoop', 'wish', 'would', 'join', 'twitterville', '_go_quote', '_quote_viewquot', '_viewquot_love', '_love_whoop', '_whoop_whoop', '_whoop_wish', '_wish_would', '_would_join', '_join_twitterville']"
77,-1,"['follow', 'friday', 'kill', '_follow_friday', '_friday_kill']"
78,1,"['bet', 'democrat', 'hate', 'word', 'fuck', 'like', 'hate', 'gun', 'ol', '_bet_democrat', '_democrat_hate', '_hate_word', '_word_fuck', '_fuck_like', '_like_hate', '_hate_gun', '_gun_ol']"
79,-1,"['another', 'mandatory', 'update', 'window', 'vista', 'company', 'laptop', 'wonder', 'need', 'reboot', '_another_mandatory', '_mandatory_update', '_update_window', '_window_vista', '_vista_company', '_company_laptop', '_laptop_wonder', '_wonder_need', '_need_reboot']"
80,1,"['nice', 'pic', 'look', 'gorgeous', '_nice_pic', '_pic_look', '_look_gorgeous']"
81,-1,"['watch', 'full', 'hour', 'varsity', 'fu', 'videos', 'weird', 'know', 'therein', 'not', 'go', '_watch_full', '_full_hour', '_hour_varsity', '_varsity_fu', '_fu_videos', '_videos_weird', '_weird_know', '_know_therein', '_therein_not', '_not_go']"
82,1,"['ok', 'work', 'hard', 'weekend', 'able', 'relax', 'take', 'easy', 'week', '_ok_work', '_work_hard', '_hard_weekend', '_weekend_able', '_able_relax', '_relax_take', '_take_easy', '_easy_week']"
83,-1,"['many', 'time', 'eat', 'today', 'know', 'javier', 'could', 'totally', 'token', 'advantage', 'ha', 'ha', 'ha', '_many_time', '_time_eat', '_eat_today', '_today_know', '_know_javier', '_javier_could', '_could_totally', '_totally_token', '_token_advantage', '_advantage_ha', '_ha_ha', '_ha_ha']"
84,-1,"['scar', 'drink', 'green', 'tea', 'steve', 'buy', 'back', 'morocco', 'word', 'gunpowder', 'dont', 'go', 'blow', '_scar_drink', '_drink_green', '_green_tea', '_tea_steve', '_steve_buy', '_buy_back', '_back_morocco', '_morocco_word', '_word_gunpowder', '_gunpowder_dont', '_dont_go', '_go_blow']"
85,1,"['thank', 'tweet', 'italy', 'sure', '_thank_tweet', '_tweet_italy', '_italy_sure']"
86,-1,"['night', 'go', 'quickbarely', 'get', 'homedonot', 'go', 'go', 'back', 'work', 'morning', 'foresee', 'read', 'stuff', 'unite', '_night_go', '_go_quickbarely', '_quickbarely_get', '_get_homedonot', '_homedonot_go', '_go_go', '_go_back', '_back_work', '_work_morning', '_morning_foresee', '_foresee_read', '_read_stuff', '_stuff_unite']"
87,-1,"['though', 'itis', 'still', 'nasty', 'another', 'button', 'form', 'firebox', 'implementation', '_though_itis', '_itis_still', '_still_nasty', '_nasty_another', '_another_button', '_button_form', '_form_firebox', '_firebox_implementation']"
88,-1,"['dog', 'loose', 'loose', 'tto', 'lakersgtgt', '_dog_loose', '_loose_loose', '_loose_tto', '_tto_lakersgtgt']"
89,1,"['el', 'od', 'trainer', 'guy', 'fitness', 'ask', 'soccer', 'player', 'must', 'mean', 'look', 'athletic', 'horraayy', 'awesome', 'dude', 'dude', '_el_od', '_od_trainer', '_trainer_guy', '_guy_fitness', '_fitness_ask', '_ask_soccer', '_soccer_player', '_player_must', '_must_mean', '_mean_look', '_look_athletic', '_athletic_horraayy', '_horraayy_awesome', '_awesome_dude', '_dude_dude']"
90,1,"['vegetarian', 'cool', 'rediscoverappreciate', 'small', 'thing', 'like', 'egg', 'egg', 'use', 'neglect', 'awesome', 'egg', 'theyre', 'love', '_vegetarian_cool', '_cool_rediscoverappreciate', '_rediscoverappreciate_small', '_small_thing', '_thing_like', '_like_egg', '_egg_egg', '_egg_use', '_use_neglect', '_neglect_awesome', '_awesome_egg', '_egg_theyre', '_theyre_love']"
91,-1,['homework']
92,1,"['nice', 'date', 'night', 'go', 'sleep', '_nice_date', '_date_night', '_night_go', '_go_sleep']"
93,-1,"['awesome', 'last', 'two', 'night', 'good', 'weekend', 'study', 'final', '_awesome_last', '_last_two', '_two_night', '_night_good', '_good_weekend', '_weekend_study', '_study_final']"
94,-1,"['sad', 'matt', 'vote', 'american', 'idol', '_sad_matt', '_matt_vote', '_vote_american', '_american_idol']"
95,-1,"['ice', 'back', 'lot', 'pain', '_ice_back', '_back_lot', '_lot_pain']"
96,-1,"['url', 'doesnt', 'work', '_url_doesnt', '_doesnt_work']"
97,-1,"['really', 'go', '_really_go']"
98,-1,"['lakers', 'go', 'win', 'go', 'cry', '_lakers_go', '_go_win', '_win_go', '_go_cry']"
99,-1,"['bad', 'nerd', 'fail', 'one', 'can', 'not', 'even', 'find', 'calendar', '_bad_nerd', '_nerd_fail', '_fail_one', '_one_can', '_can_not', '_not_even', '_even_find', '_find_calendar']"
100,1,"['thanks', 'followfriday', 'know', 'ingenious', 'click', 'rulelol', '_thanks_followfriday', '_followfriday_know', '_know_ingenious', '_ingenious_click', '_click_rulelol']"
101,-1,"['need', 'sleep', 'weight', 'work', 'work', '_need_sleep', '_sleep_weight', '_weight_work', '_work_work']"
102,-1,"['mmmgotto', 'love', 'watch', 'people', 'play', 'video', 'game', 'fun', '_mmmgotto_love', '_love_watch', '_watch_people', '_people_play', '_play_video', '_video_game', '_game_fun']"
103,1,"['oh', 'oh', 'ol', 'really', 'didnt', 'know', 'meant', 'itis', 'quit', 'long', 'quit', 'tall', 'well', 'never', 'mind', '_oh_oh', '_oh_ol', '_ol_really', '_really_didnt', '_didnt_know', '_know_meant', '_meant_itis', '_itis_quit', '_quit_long', '_long_quit', '_quit_tall', '_tall_well', '_well_never', '_never_mind']"
104,1,"['another', 'blow', 'day', 'wind', 'coming', 'wolverine', 'tonight', 'pending', 'fishing', 'tomorrow', 'hard', 'life', '_another_blow', '_blow_day', '_day_wind', '_wind_coming', '_coming_wolverine', '_wolverine_tonight', '_tonight_pending', '_pending_fishing', '_fishing_tomorrow', '_tomorrow_hard', '_hard_life']"
105,1,"['aware', 'not', 'try', 'get', 'line', 'doesnt', 'even', 'matter', 'thanks', 'put', 'tho', 'appreciate', '_aware_not', '_not_try', '_try_get', '_get_line', '_line_doesnt', '_doesnt_even', '_even_matter', '_matter_thanks', '_thanks_put', '_put_tho', '_tho_appreciate']"
106,-1,"['www', 'really', 'hate', 'say', 'maybe', 'entity', 'would', 'make', 'beyond', 'foolish', 'isgoingto', 'seem', 'complain', '_www_really', '_really_hate', '_hate_say', '_say_maybe', '_maybe_entity', '_entity_would', '_would_make', '_make_beyond', '_beyond_foolish', '_foolish_isgoingto', '_isgoingto_seem', '_seem_complain']"
107,-1,"['close', 'get', 'david', 'ortiz', 'next', 'time', 'trust', 'next', 'time', '_close_get', '_get_david', '_david_ortiz', '_ortiz_next', '_next_time', '_time_trust', '_trust_next', '_next_time']"
108,1,"['thank', 'help', 'rock', 'rock', 'ol', '_thank_help', '_help_rock', '_rock_rock', '_rock_ol']"
109,-1,"['wish', 'barefoot', 'beach', 'instead', 'wait', 'bus', 'head', 'work', '_wish_barefoot', '_barefoot_beach', '_beach_instead', '_instead_wait', '_wait_bus', '_bus_head', '_head_work']"
110,-1,"['hayfever', 'iss', 'not', 'good', 'good', '_hayfever_iss', '_iss_not', '_not_good', '_good_good']"
111,1,"['hope', 'pole', 'show', 'nice', 'time', 'day', '_hope_pole', '_pole_show', '_show_nice', '_nice_time', '_time_day']"
112,1,"['ring', 'gun', 'lesbians', 'hornynope', 'much', 'work', 'thanks', 'ask', '_ring_gun', '_gun_lesbians', '_lesbians_hornynope', '_hornynope_much', '_much_work', '_work_thanks', '_thanks_ask']"
113,-1,['played']
114,1,"['chill', 'carmen', 'room', 'peer', '_chill_carmen', '_carmen_room', '_room_peer']"
115,-1,"['nice', 'day', 'couple', 'car', 'hour', '_nice_day', '_day_couple', '_couple_car', '_car_hour']"
116,1,"['sydney', 'hang', 'marine', 'amp', 'ali', 'reincarnate', 'come', 'back', 'cool', 'ali', '_sydney_hang', '_hang_marine', '_marine_amp', '_amp_ali', '_ali_reincarnate', '_reincarnate_come', '_come_back', '_back_cool', '_cool_ali']"
117,1,"['valbuenium', 'youtube', 'youtube', 'omg', 'love', 'kid', 'kid', '_valbuenium_youtube', '_youtube_youtube', '_youtube_omg', '_omg_love', '_love_kid', '_kid_kid']"
118,1,"['need', 'autograph', '_need_autograph']"
119,1,"['listen', 'taylor', 'swiftyour', 'not', 'sorry', 'still', 'phone', 'mary', 'talk', 'day', 'helen', 'love', 'mare', 'bear', '_listen_taylor', '_taylor_swiftyour', '_swiftyour_not', '_not_sorry', '_sorry_still', '_still_phone', '_phone_mary', '_mary_talk', '_talk_day', '_day_helen', '_helen_love', '_love_mare', '_mare_bear']"
120,1,"['haha', 'great', 'picturegreat', 'thing', 'take', 'time', 'time', '_haha_great', '_great_picturegreat', '_picturegreat_thing', '_thing_take', '_take_time', '_time_time']"
121,1,"['best', 'friend', 'birthday', 'party', 'tonight', 'tonight', 'yay', 'yay', 'love', 'na', 'best', 'friend', 'ever', '_best_friend', '_friend_birthday', '_birthday_party', '_party_tonight', '_tonight_tonight', '_tonight_yay', '_yay_yay', '_yay_love', '_love_na', '_na_best', '_best_friend', '_friend_ever']"
122,-1,"['quot', 'agoquot', 'time', 'last', 'tweet', 'seismic', 'desktop', 'god', 'people', 'hav', 'use', 'latin', 'greek', 'greek', '_quot_agoquot', '_agoquot_time', '_time_last', '_last_tweet', '_tweet_seismic', '_seismic_desktop', '_desktop_god', '_god_people', '_people_hav', '_hav_use', '_use_latin', '_latin_greek', '_greek_greek']"
123,1,['icecream']
124,1,"['suck', 'cup', 'would', 'otherwise', '_suck_cup', '_cup_would', '_would_otherwise']"
125,-1,"['yet', 'another', 'saturday', 'work', 'client', 'work', 'get', 'great', 'site', 'want', 'launch', 'can', 'not', '_yet_another', '_another_saturday', '_saturday_work', '_work_client', '_client_work', '_work_get', '_get_great', '_great_site', '_site_want', '_want_launch', '_launch_can', '_can_not']"
126,1,"['nah', 'fuck', 'hopefully', 'one', 'read', 'bully', 'still', 'sick', '_nah_fuck', '_fuck_hopefully', '_hopefully_one', '_one_read', '_read_bully', '_bully_still', '_still_sick']"
127,-1,"['flight', 'delay', 'suck', '_flight_delay', '_delay_suck']"
128,-1,"['weekend', 'duty', 'standby', 'thing', '_weekend_duty', '_duty_standby', '_standby_thing']"
129,-1,"['miss', 'guysterribly', 'guysterribly', 'todd', 'yet', 'busy', 'boy', 'maybe', 'tomorrow', 'night', 'night', '_miss_guysterribly', '_guysterribly_guysterribly', '_guysterribly_todd', '_todd_yet', '_yet_busy', '_busy_boy', '_boy_maybe', '_maybe_tomorrow', '_tomorrow_night', '_night_night']"
130,-1,"['trio', 'get', 'friend', 'twitter', 'not', 'go', 'good', '_trio_get', '_get_friend', '_friend_twitter', '_twitter_not', '_not_go', '_go_good']"
131,1,"['ns', 'n', 'would', 'say', 'quotthank', 'bouquet', 'instead', 'smile', '_ns_n', '_n_would', '_would_say', '_say_quotthank', '_quotthank_bouquet', '_bouquet_instead', '_instead_smile']"
132,-1,"['gh', 'turn', 'bad', 'night', 'go', 'bed', '_gh_turn', '_turn_bad', '_bad_night', '_night_go', '_go_bed']"
133,-1,"['ha', 'ha', 'happen', 'daily', 'duane', 'duane', 'crappy', 'thing', 'therein', 'really', 'light', 'end', 'tunnel', '_ha_ha', '_ha_happen', '_happen_daily', '_daily_duane', '_duane_duane', '_duane_crappy', '_crappy_thing', '_thing_therein', '_therein_really', '_really_light', '_light_end', '_end_tunnel']"
134,1,"['nintendo', 'conference', '_nintendo_conference']"
135,-1,"['get', 'quite', 'upset', 'fact', 'shed', 'grow', 'disney', 'channel', 'though', 'still', 'odor', 'derby', 'ryan', '_get_quite', '_quite_upset', '_upset_fact', '_fact_shed', '_shed_grow', '_grow_disney', '_disney_channel', '_channel_though', '_though_still', '_still_odor', '_odor_derby', '_derby_ryan']"
136,-1,"['woke', 'go', 'barn', 'nobleman', 'tan', 'bed', 'hell', 'cold', 'today', '_woke_go', '_go_barn', '_barn_nobleman', '_nobleman_tan', '_tan_bed', '_bed_hell', '_hell_cold', '_cold_today']"
137,1,"['status', 'update', 'twitter', 'ce', 'timestamp', 'mon', 'jun', 'best', '_status_update', '_update_twitter', '_twitter_ce', '_ce_timestamp', '_timestamp_mon', '_mon_jun', '_jun_best']"
138,-1,"['think', 'bef', '_think_bef']"
139,-1,"['home', 'wish', 'ton', 'ma', 'absolute', 'justice', '_home_wish', '_wish_ton', '_ton_ma', '_ma_absolute', '_absolute_justice']"
140,-1,"['school', 'want', 'talk', 'mama', '_school_want', '_want_talk', '_talk_mama']"
141,1,"['nikki', 'good', 'friend', 'friend', 'hug', 'aussie', 'aussie', 'ex', '_nikki_good', '_good_friend', '_friend_friend', '_friend_hug', '_hug_aussie', '_aussie_aussie', '_aussie_ex']"
142,1,"['yet', 'youre', 'still', 'watch', '_yet_youre', '_youre_still', '_still_watch']"
143,1,"['question', 'sure', 'color', 'follow', 'real', 'color', 'admins', '_question_sure', '_sure_color', '_color_follow', '_follow_real', '_real_color', '_color_admins']"
144,-1,"['think', 'positive', '_think_positive']"
145,1,"['praise', 'god', 'great', 'day', 'goodnight', 'friend', '_praise_god', '_god_great', '_great_day', '_day_goodnight', '_goodnight_friend']"
